UDI,Target
10001,0.44877333333333325
10002,0.13372
10003,0.09568000000000003
10004,0.6994999999999999
10005,0.9533466666666665
10006,0.34712000000000004
10007,0.027486666666666677
10008,0.35769999999999996
10009,0.25218666666666667
10010,0.3977400000000001
10011,0.8926066666666668
10012,0.8479333333333331
10013,0.4181133333333333
10014,0.7626000000000001
10015,0.0009533333333333339
10016,0.5312933333333334
10017,0.6377399999999999
10018,0.4524666666666666
10019,0.5456600000000001
10020,0.4636666666666666
10021,0.9779200000000001
10022,0.9210666666666667
10023,0.1905133333333333
10024,0.3996666666666666
10025,0.3971466666666668
10026,0.4595266666666666
10027,0.6590133333333332
10028,0.43309999999999993
10029,0.3112600000000001
10030,0.31792666666666675
10031,0.27105999999999997
10032,0.44868666666666646
10033,0.6570666666666667
10034,0.12618000000000001
10035,0.26802666666666675
10036,0.9150733333333336
10037,0.03902
10038,0.5707866666666666
10039,0.8708266666666666
10040,0.46574666666666664
10041,0.5859066666666666
10042,0.6371999999999999
10043,0.1819533333333333
10044,0.7708333333333335
10045,0.7762733333333333
10046,0.24639999999999998
10047,0.5848333333333333
10048,0.77726
10049,0.7856599999999999
10050,0.6486399999999999
10051,0.8626866666666669
10052,0.5683466666666667
10053,0.43745333333333336
10054,0.8914066666666663
10055,0.80454
10056,0.1655933333333333
10057,0.3549666666666667
10058,0.5818933333333335
10059,0.69942
10060,0.7037066666666668
10061,0.5455399999999999
10062,0.37211333333333335
10063,0.7512133333333334
10064,0.05736000000000001
10065,0.8781066666666666
10066,0.4385866666666666
10067,0.7626666666666666
10068,0.33422
10069,0.4394200000000001
10070,0.8498333333333338
10071,0.18262666666666674
10072,0.7099666666666669
10073,0.4551133333333335
10074,0.5725733333333333
10075,0.31701999999999997
10076,0.7271333333333332
10077,0.7723533333333334
10078,0.9203133333333331
10079,0.8215666666666667
10080,0.7840066666666666
10081,0.9447599999999997
10082,0.5280266666666666
10083,0.5723999999999998
10084,0.32601333333333343
10085,0.7882333333333331
10086,0.4673666666666667
10087,0.35519999999999996
10088,0.9002733333333335
10089,0.6346200000000001
10090,0.6002866666666667
10091,0.20676666666666663
10092,0.0685466666666667
10093,0.5064466666666667
10094,0.8987600000000003
10095,0.19137999999999994
