UDI,Target
10001,0.8028053333333333
10002,0.3459173333333333
10003,0.181264
10004,0.5914346666666667
10005,0.8388266666666666
10006,0.5607973333333333
10007,0.32276533333333335
10008,0.22132666666666667
10009,0.380596
10010,0.4662866666666667
10011,0.8808959999999999
10012,0.815944
10013,0.5321306666666668
10014,0.7736000000000001
10015,0.05723066666666667
10016,0.2978226666666667
10017,0.5745066666666666
10018,0.23465666666666665
10019,0.655548
10020,0.4109920000000001
10021,0.88074
10022,0.5859786666666669
10023,0.5779693333333333
10024,0.4564866666666666
10025,0.713312
10026,0.13113599999999997
10027,0.5546026666666667
10028,0.4850646666666666
10029,0.41107466666666664
10030,0.2555213333333333
10031,0.4047346666666666
10032,0.39072666666666667
10033,0.4719066666666666
10034,0.17171533333333333
10035,0.4562573333333333
10036,0.6468240000000001
10037,0.14904000000000003
10038,0.693116
10039,0.821608
10040,0.30180666666666667
10041,0.3818079999999999
10042,0.8596679999999999
10043,0.5246333333333334
10044,0.44964933333333346
10045,0.31407866666666673
10046,0.6823293333333333
10047,0.42495200000000005
10048,0.7971119999999999
10049,0.6710746666666667
10050,0.08459933333333333
10051,0.8379093333333335
10052,0.6865119999999999
10053,0.595164
10054,0.8713146666666667
10055,0.8857786666666666
10056,0.2669626666666667
10057,0.3086573333333334
10058,0.6664093333333334
10059,0.6299973333333332
10060,0.7682173333333335
10061,0.040628
10062,0.45394933333333326
10063,0.8718853333333334
10064,0.38375733333333334
10065,0.7445333333333334
10066,0.5092999999999999
10067,0.6672106666666668
10068,0.27197266666666664
10069,0.5166533333333333
10070,0.7525479999999999
10071,0.19486466666666674
10072,0.799052
10073,0.10547799999999999
10074,0.4379133333333332
10075,0.548648
10076,0.598336
10077,0.7733746666666667
10078,0.5562466666666666
10079,0.785768
10080,0.6911613333333333
10081,0.8884439999999998
10082,0.6110746666666668
10083,0.35652133333333336
10084,0.4345693333333333
10085,0.38420666666666675
10086,0.20673466666666668
10087,0.24696400000000002
10088,0.7635040000000001
10089,0.654556
10090,0.6947893333333333
10091,0.165684
10092,0.18679733333333332
10093,0.33302133333333334
10094,0.7034013333333333
10095,0.2598666666666667
10096,0.4039066666666667
10097,0.5488706666666668
10098,0.2552866666666667
10099,0.5479026666666668
10100,0.0
10101,0.5582546666666666
10102,0.3175293333333333
10103,0.35113866666666665
10104,0.21672133333333338
10105,0.135054
10106,0.4606840000000001
10107,0.20064
10108,0.4016306666666667
10109,0.5923133333333331
10110,0.4863613333333333
