UDI,Target
10001,0.00021160101850727593
10002,6.974763275148648e-05
10003,6.570072861363821e-05
10004,0.002764590892348152
10005,0.8070873161869455
10006,0.0004789054817639706
10007,6.929797493221886e-05
10008,0.0002005431452078636
10009,0.00013475321351105163
10010,0.00021320314648516403
10011,0.12849412802443738
10012,0.002897707295369368
10013,0.00020359143955281375
10014,0.0012448103276727547
10015,1.1975910391133465e-05
10016,0.000256791137076822
10017,0.00037735675496597263
10018,0.0002532550897166772
10019,0.0003653423690067373
10020,0.00038315782080869376
10021,0.9920079186274797
10022,0.10188896693023931
10023,0.0001441210979259639
10024,0.000456004114250097
10025,0.00010778311134347847
10026,0.00017070780285350677
10027,0.00040727398219826954
10028,0.0006415769838214636
10029,0.00018535549746060315
10030,0.00020239430598011993
10031,0.0001834995246466254
10032,0.0003334052979309665
10033,0.00038935932987344533
10034,0.00012114593790414535
10035,0.00023078320088685164
10036,0.09519467894465689
10037,7.31233268010051e-05
10038,0.0006289754038461228
10039,0.006845977354747577
10040,0.0003512471530449877
10041,0.00047086152199402406
10042,0.0006628365503877953
10043,0.000482232791317154
10044,0.0011933402652816128
10045,0.0013291783485215299
10046,0.00024908820380802494
10047,0.0003825204500760129
10048,0.002667664262993573
10049,0.0016827399309204394
10050,0.0011268093836624214
10051,0.01182552721170668
10052,0.00042719963627188984
10053,0.00030651145085430363
10054,0.018372902609396415
10055,0.0029738031975607626
10056,3.3861846624037505e-05
10057,0.0002430744893504822
10058,0.0003283326419909666
10059,0.0009425256659500498
10060,0.00047125059259270526
10061,0.0010512456835239806
10062,0.00021721676907532925
10063,0.001439672653442545
10064,4.644960765807557e-05
10065,0.024306257041595895
10066,0.00012198643289768162
10067,0.002142585218566751
10068,0.00015392628724165397
10069,0.0004759630319717644
10070,0.005954966778074162
10071,0.00011118104468771893
10072,0.0008815807618443195
10073,0.0007053843320866859
10074,0.000643262824717832
10075,0.00010684444908531961
10076,0.000277880517887049
10077,0.0014761777682195968
10078,0.11479092142024606
10079,0.0006890568101661183
10080,0.005013261774864782
10081,0.644534975752434
10082,0.00023653741099774136
10083,0.00022204734460814417
10084,0.00012810532374114475
10085,0.0012201627886394737
10086,0.00035450186523598167
10087,0.00015938294870912313
10088,0.07004831184908912
10089,0.0005663080282920726
10090,0.0003743399251775332
10091,0.00010784211584152527
10092,0.00025924448405843683
10093,0.00023102292143461508
10094,0.054409752752800224
10095,0.00018960309159396713
10096,0.0004376440946078805
10097,0.00027672099806877936
10098,0.00013274886167039134
10099,0.00027909232855952414
10100,0.0003599692297473058
10101,0.0003740967354267046
10102,0.00022110502018844285
10103,8.135947426603212e-05
10104,9.650651840284603e-05
10105,7.966761603347984e-05
10106,8.503526852394742e-05
10107,0.0001411322628599882
10108,0.0005988877535276544
10109,0.008772453803382792
10110,3.916066457303592e-05
10111,6.228342032874009e-05
10112,0.00027923505682702466
10113,0.0029855095379272855
10114,0.003696234982325527
10115,0.00035232461222761387
10116,8.791711758251505e-05
10117,0.0008403302889919572
10118,0.0011372447594871697
10119,0.0002581512341945597
10120,5.988180822208709e-05
10121,0.012331932047664787
10122,0.0002004596404118774
10123,8.359651642619542e-05
10124,0.00020768227626951865
10125,0.00023759673545761516
10126,8.267275915646451e-05
10127,4.301567378692518e-05
10128,4.7389435897175224e-05
10129,0.006664173399487773
10130,0.0007390804777310105
10131,0.000501287885892954
10132,0.0002564000830620013
10133,0.0005852714008118613
10134,0.022594011757323364
10135,0.00020602407750728083
10136,0.0010224730053881076
10137,0.00030884533483492636
10138,0.07882983223966103
10139,0.000213265885584241
10140,0.0002160422032403666
10141,4.2440213692126575e-05
10142,0.00045434040148816955
10143,0.0004570251934599536
10144,0.00032005559696531396
10145,0.011129238358860954
10146,0.21229020016868116
10147,0.00022086887360922474
10148,0.0004284908931185615
10149,0.0006701756891528926
10150,0.0001979120055229303
10151,8.267012786120534e-05
10152,1.6802128589782878e-05
10153,0.0002411845523893315
10154,0.0002375036034813881
10155,0.00020484836196659267
10156,6.1028223580620854e-05
10157,7.030462846952304e-05
10158,0.00078250149164723
10159,0.00019848997994165025
10160,0.01544370560138278
10161,0.0010174915922476894
10162,0.0001604096067216004
10163,0.000541091152582441
10164,0.0003416078186632369
10165,0.0009566024586427767
10166,0.9766512676087737
10167,0.00012232725544235085
10168,0.00032218917728740027
10169,0.0002811854596599586
10170,0.0002441591701013476
10171,0.00027633606265300466
10172,0.0001921494446777615
10173,0.0001355525595664245
10174,0.08280179271226952
10175,0.0005980884498560655
10176,0.00024289438875417225
10177,0.00014948987831699478
10178,0.0001212121035074495
10179,0.0002549859266045722
10180,0.0010707618358499153
10181,0.0009841003597948624
10182,0.0004352633782808828
10183,0.023792007182498884
10184,7.048464267903584e-05
10185,7.722659082113523e-05
10186,0.00029782689329451855
10187,0.0002780103196962617
10188,0.000213212416402947
10189,0.0013869596475978405
10190,0.0003562786810748489
10191,0.0015690738581977082
10192,0.00040979765399325717
10193,0.0009322754177402407
10194,0.00013861743647926298
10195,0.0004342185498490356
10196,0.00013558440755371523
10197,0.0007520088975900137
10198,0.0003481135490398343
10199,0.00027860709245078325
10200,4.516973431129996e-05
10201,0.0031252433413334313
10202,0.00384854271198058
10203,0.0003231207728070371
10204,0.0010594393561814287
10205,0.9989140841273814
10206,0.0002181188597101057
10207,7.94731414332199e-05
10208,0.0008902499817500218
10209,0.0006297496420676415
10210,0.06862099553029193
10211,0.0007276454449315358
10212,0.0009256675732010468
10213,6.354270009727666e-05
10214,0.0012038261279823602
10215,0.00095325930654423
10216,0.00013251337278272682
10217,5.206001022259113e-05
10218,0.00035043810318331455
10219,0.00029736345614836727
10220,0.004760750788322987
10221,0.3981874221016266
10222,0.0005469114067176523
10223,0.00047362203217957084
10224,0.0006277749369073791
10225,0.005479762534238085
10226,3.2323578677472174e-05
10227,0.00011439058915199861
10228,4.510961055921379e-05
10229,0.00016669496384342153
10230,0.0717129424778211
10231,0.00014643460322529494
10232,0.00013630283260627728
10233,0.00025873388815127917
10234,0.00024512479615635996
10235,5.3098984668675616e-05
10236,0.00040681253128699746
10237,0.00011986631574572901
10238,0.0023879577762575504
10239,0.00024326920090158473
10240,0.026335933498128232
10241,5.642701961546826e-05
10242,4.6713735595872935e-05
10243,0.00023511591463970625
10244,7.340873894910889e-05
10245,0.00027130758991965456
10246,5.2940291030971374e-05
10247,4.356382464795112e-05
10248,9.328960756295191e-05
10249,0.00013776657450998467
10250,0.0012830563993741822
10251,0.0001918806205204326
10252,0.00044091209686797394
10253,0.0003062879689394602
10254,0.0005289678876495747
10255,6.375194790094593e-05
10256,0.00011499776221338671
10257,0.00025418301580188124
10258,0.9941530497776249
10259,0.01901810087448127
10260,0.0026197701976348967
10261,0.00029942428930569546
10262,8.67896429693964e-05
10263,0.0017739868853484824
10264,5.797569393005576e-05
10265,0.00013991633420681358
10266,0.00016942249248024717
10267,0.00016634527616664002
10268,8.671307755356225e-05
10269,0.00039953602780162166
10270,0.12867002270889663
10271,0.1549698714990506
10272,0.004323543651016823
10273,0.006457179695708627
10274,0.0012609704527408788
10275,4.889984328691151e-05
10276,0.0001279277092983876
10277,0.48921300943656953
10278,0.315847198507908
10279,0.0005394881419983856
10280,0.00023906482798790248
10281,3.717813382484755e-05
10282,0.0008259468767331566
10283,0.017767196298485246
10284,0.010962609601280433
10285,0.00024128871801458825
10286,0.00010756660658681323
10287,0.001199135282478601
10288,0.0031784432446944687
10289,0.00014859577962207313
10290,6.589304718658183e-05
10291,0.00026855862169906155
10292,0.00015372432963279683
10293,9.952867614583581e-05
10294,0.0007402887434058137
10295,0.3827382360710628
10296,0.00041159410939824403
10297,4.968985306084075e-05
10298,0.00021923673110905412
10299,0.00011334456226349237
10300,0.00010961922922410713
10301,5.55103601213535e-05
10302,0.0003897180719715113
10303,0.027557742171339043
10304,0.00047452982018919115
10305,0.33854424542717376
10306,0.09389971509884527
10307,0.001114591197955592
10308,0.00016084081846532789
10309,0.0002829082217234789
10310,0.0003383883730418904
10311,0.00011615248207242311
10312,0.00022190428146056537
10313,0.00015345057377367082
10314,0.0003395377001773892
10315,0.001945565507110579
10316,4.044050263589692e-05
10317,0.0035668173940275683
10318,0.00022215904960574007
10319,0.0010457790918559598
10320,0.00015314629801003042
10321,0.0007605227568277431
10322,0.0008929300874906304
10323,8.35799975998628e-06
10324,8.414626303639246e-05
10325,0.0002461411221032739
10326,0.0001859409498823806
10327,0.00042426476562784524
10328,6.121723976631624e-05
10329,0.00035011601071703504
10330,0.0014869008849461044
10331,2.527579954581591e-05
10332,0.0024236797090067116
10333,0.0006758160484048748
10334,0.001486155302988053
10335,0.00016884706786174703
10336,0.0001297672663526652
10337,0.009648060606356196
10338,0.0002462601920027352
10339,0.00027331964712616396
10340,0.0002484771005571424
10341,0.00045236549611968964
10342,6.694855502761688e-05
10343,0.00022848761725050373
10344,0.0002428402552750027
10345,0.4163466193574179
10346,5.0359834082290584e-05
10347,0.00015501010265478018
10348,8.093982672182971e-05
10349,0.0006804938132489928
10350,0.0004606267527002354
10351,0.010305353317383567
10352,0.015803363187257297
10353,0.0003584554706337399
10354,0.0002858240726323314
10355,0.13663358408674242
10356,0.00029415027876791725
10357,0.0007731984682775262
10358,0.06854649894861915
10359,0.0005722879261150141
10360,0.00014354667493709938
10361,0.9961122906070348
10362,0.008553102533132507
10363,6.927637470649885e-05
10364,0.0003901439144728895
10365,8.711180880168838e-05
10366,0.00011192109203153013
10367,0.000938223522688594
10368,0.004177070411939516
10369,0.00022332147658158882
10370,0.9168368309323421
10371,0.0002475303014244337
10372,0.00032525949036324995
10373,0.00025686614785570063
10374,0.0007142458228642407
10375,0.00121336850924556
10376,0.00023875015463194435
10377,0.00013633182529523106
10378,0.00010957974186811197
10379,0.6801481175156977
10380,0.00015562334366988484
10381,0.00032562992667831684
10382,0.15790997577097846
10383,0.0004684572943103289
10384,0.0002284724563613903
10385,0.0004814787535563395
10386,0.0015842285862300487
10387,0.00015683764057715838
10388,0.00026172851599254863
10389,7.101282471478983e-05
10390,0.0003731241879760553
10391,0.0013902017576208326
10392,0.0006480720180209197
10393,0.001588191120356406
10394,0.000570068643067695
10395,0.00012816298652363595
10396,0.0001657026721130848
10397,6.933132391482957e-05
10398,0.00025902095256508746
10399,0.0005087555111259344
10400,0.000260622505740441
10401,0.0010068951142385174
10402,0.00010625397155916137
10403,0.0010879035439874459
10404,0.00035106395694352847
10405,0.0005842927835227571
10406,0.0007117110669854256
10407,5.229844226578152e-05
10408,0.005429273228941556
10409,0.0002552590656352431
10410,0.0007236241909496878
10411,0.00013157541370974334
10412,0.007282651196801936
10413,0.00036768129040664634
10414,0.0010494169182646699
10415,0.043154911598192514
10416,0.00014342033494540066
10417,0.00012053598949832208
10418,0.0004430251281727506
10419,8.049150514736733e-05
10420,0.0004995657123387535
10421,0.00011939995481310625
10422,0.0014617764542147508
10423,7.320314888835566e-05
10424,0.0004192960935747021
10425,7.042661867623511e-05
10426,0.00010724696577024439
10427,5.2402455761820696e-05
10428,0.0006389980821638354
10429,0.0002595143073787881
10430,0.0007577978751840505
10431,0.000329706097258257
10432,0.24120800107553383
10433,0.0004869346644157622
10434,0.00022645335242149652
10435,0.00023308323874699836
10436,0.00012289479935559194
10437,6.177570511599607e-05
10438,0.005246812107878472
10439,0.001503086653722287
10440,0.0002056035454199511
10441,0.0005391586980554006
10442,0.0003528293381871428
10443,0.00019370407917512487
10444,0.0002731157912240166
10445,0.0003316126914179432
10446,0.0004950264403461315
10447,0.0006645359598441187
10448,0.0004457625750257489
10449,0.0018976765796492466
10450,0.0003990187476066355
10451,0.00012337221466213858
10452,0.00811106991615325
10453,0.004760094590148784
10454,9.036972580765977e-05
10455,0.0007858184463875467
10456,0.0002831646193029902
10457,0.0644741890121503
10458,0.0003650533758428822
10459,0.07226134147575475
10460,0.00017737405588765095
10461,0.00010022974369337875
10462,0.0004828717646889096
10463,1.677064190662237e-05
10464,0.0002098802158782612
10465,9.229298563679799e-05
10466,0.05433416966260489
10467,0.0019296650318799042
10468,9.43945580295484e-05
10469,0.0001948522593545702
10470,0.00030865637290000247
10471,0.00019459846888986463
10472,0.0005981635747221202
10473,1.625470675437526e-05
10474,0.00040740784550042524
10475,0.0018780702935076554
10476,0.00027446952530529596
10477,0.0007073920076072683
10478,5.323602766486001e-05
10479,0.0012484921386107396
10480,0.0003822322627650836
10481,0.00019978183804481473
10482,0.00011710898004034933
10483,0.0166038997972454
10484,0.00017880111296854275
10485,0.0004576216728255128
10486,0.0007318629417738186
10487,0.00013692336924696447
10488,0.002458681120253568
10489,0.0006408456192062047
10490,0.00023039817900701693
10491,6.157756745584009e-05
10492,2.902958092486474e-05
10493,3.359557842769091e-05
10494,0.00012743679832998768
10495,0.0010846989196912798
10496,0.0014354151773460899
10497,6.648500520914012e-05
10498,0.000256204018307638
10499,9.541250733416199e-05
10500,0.00021276987307395465
10501,0.0006566270084725697
10502,0.00024397324033301722
10503,0.00017097796613788223
10504,0.00035504395223685424
10505,0.00024311199940275317
10506,0.0012089879352624466
10507,0.014741937379594462
10508,3.310753011165981e-05
10509,0.00023478390157756227
10510,0.0005202598234900976
10511,0.0001222465786568662
10512,0.00047863926599492834
10513,0.00010783955847667725
10514,0.00025640186105378623
10515,0.0007297075915555142
10516,6.202286624917567e-05
10517,0.6110995213779559
10518,0.838290471253693
10519,9.810701457326393e-05
10520,0.000120832468010875
10521,0.007684550359253069
10522,0.00036401904265713806
10523,2.781679440587861e-05
10524,0.00022153481523620174
10525,5.384674975853263e-05
10526,0.00027187585391207363
10527,0.0015350121504715956
10528,0.00010262753719128183
10529,0.00016937461552007325
10530,0.00011584017712860252
10531,0.0003963120451521578
10532,0.00016339251531694273
10533,0.0007171839214545028
10534,0.0014679351130945954
10535,0.10027004774256434
10536,0.00014413348733345618
10537,0.0001586826963084472
10538,0.00012313106647485298
10539,0.00013531027099150406
10540,0.0016907410749003161
10541,0.00023291283355752186
10542,0.0005293992950761519
10543,0.00021821267775719582
10544,0.00016500043213103235
10545,0.0003404496021025685
10546,0.0002503602616310906
10547,0.0011993402932013236
10548,0.00024509689449226844
10549,4.792900659870782e-05
10550,0.00023674774329563225
10551,6.662997675724109e-05
10552,0.0007876287353247503
10553,0.00036646561827505296
10554,0.0006568513302450505
10555,7.384886415673392e-05
10556,3.652210931928218e-05
10557,0.9998886181561112
10558,0.00014163813180237433
10559,0.000594588564313602
10560,0.40936691057459274
10561,4.3893484892554855e-05
10562,8.245398896608938e-05
10563,0.00020035145714997966
10564,0.006292072941778558
10565,9.169617378718187e-05
10566,0.002107286796921633
10567,0.9325075253977659
10568,0.0002947389497113592
10569,0.0023820102782960055
10570,4.969277840799761e-05
10571,0.0004187356614925283
10572,0.00017909447313174125
10573,0.00030331607161864237
10574,0.0003442244233755854
10575,0.0006895434493871749
10576,6.972380337929553e-05
10577,0.00012512114339118517
10578,0.11752414533504181
10579,0.00015239389295916133
10580,0.0002928754492143848
10581,0.00025517067632204826
10582,0.002737375185943508
10583,0.0005216369016810559
10584,0.00036396824849772185
10585,0.020071499520389148
10586,0.0001885809748466099
10587,0.00039051426765123755
10588,8.778990348707996e-05
10589,0.00013471952460441584
10590,0.9967916325298078
10591,0.00011613457931117731
10592,6.660519917065081e-05
10593,0.00023700076251204484
10594,0.9788742546385861
10595,0.002565646900133149
10596,7.148736225767965e-05
10597,0.00010996544020614055
10598,0.00016947272089359785
10599,0.00018006682317866412
10600,0.9987091784288993
10601,0.00030163422845955065
10602,0.6755617027303517
10603,0.002962765029567304
10604,0.005146462286771244
10605,0.0002317665096327462
10606,0.05476550529008087
10607,0.0009102916426948004
10608,6.82102994989909e-05
10609,0.00012112884058584133
10610,0.0008566297295159064
10611,0.000592915252687024
10612,0.0003141248408178349
10613,0.0008037472536799338
10614,6.679670078451584e-05
10615,0.00014150045229907395
10616,0.0001534694616700293
10617,6.602198201818977e-05
10618,0.0015526077656638408
10619,0.00925195299704169
10620,0.001002684777535448
10621,7.771984264563288e-05
10622,0.0013871731268192515
10623,0.03458033765564122
10624,0.0007841909087127976
10625,0.00012505064272259862
10626,0.0002352372299935065
10627,0.0002628655332514851
10628,4.416978530790065e-05
10629,0.002637553693266014
10630,0.0004558673248717531
10631,0.00011084925882233555
10632,0.00020612777068926955
10633,4.635827693950318e-05
10634,0.012448221011537404
10635,7.82755171854503e-05
10636,9.043853240792622e-05
10637,0.00018510818717425506
10638,0.00010523004915382413
10639,0.00011894746288630773
10640,0.00028283089112564336
10641,0.0004079006251015435
10642,0.00028652514296204974
10643,0.00013967839539207115
10644,0.005246837137337641
10645,0.0007106988635496936
10646,0.0041381549467350755
10647,0.0003303852006999149
10648,6.599980774948099e-05
10649,0.0002556266030899877
10650,0.00018023443407589142
10651,0.00016407350980317793
10652,0.0013982712382888834
10653,0.012682161176180486
10654,9.594879550174989e-05
10655,0.000280122391029301
10656,0.8342912294579976
10657,0.00013842714461765725
10658,0.0002736630326712743
10659,0.0031337307547948767
10660,0.004478979862411836
10661,0.0014389886954400905
10662,0.00044877307689971264
10663,0.00018790547357510866
10664,0.00013152017680742877
10665,8.519557117601022e-05
10666,0.5311891575564416
10667,0.00011520377833922432
10668,0.00013675000472172
10669,4.8224837494597995e-05
10670,0.0017454337695734247
10671,0.00013560651906881384
10672,0.0002109833744547817
10673,0.9519526567062784
10674,4.781184568248824e-05
10675,0.0001338532406960999
10676,0.00037396980006274846
10677,0.1338062190854857
10678,0.0004734493280430279
10679,0.016089993974452568
10680,0.00016528174700898785
10681,5.126381786867876e-05
10682,9.117745537164704e-05
10683,0.0003918691590302532
10684,4.321298398845567e-05
10685,9.728062241414071e-05
10686,0.00013775392411460147
10687,0.0001488036921460342
10688,0.0005010444768198475
10689,0.0009535697274748324
10690,0.0010376158728009016
10691,0.00017349577159233182
10692,0.0008489297981379451
10693,0.0007518586826482763
10694,0.00010801056664542111
10695,0.00047415202855256096
10696,0.00011166149088216013
10697,0.0004648399865962006
10698,0.0002666379546536715
10699,4.605363514518561e-05
10700,0.0005623718333893785
10701,0.00021920528981313647
10702,5.086282544243697e-05
10703,0.0002489588727049488
10704,0.00023092670371388619
10705,0.00041212243585733846
10706,0.0006077921872131829
10707,0.008082295642864126
10708,0.0001968616633333984
10709,0.00046373191825952587
10710,0.00014447483780549272
10711,0.0001601621883273055
10712,0.9941570404147723
10713,0.00010689714136233769
10714,0.00048015994293444474
10715,0.00017427872166956237
10716,0.0006986998139398395
10717,0.00015233384760828244
10718,0.00020172844745369855
10719,0.0006117452986563488
10720,0.00037629292297450777
10721,0.0018784112967826486
10722,0.00021949481174890617
10723,0.00018914855557370882
10724,0.00013158696821987317
10725,0.0005290034284811028
10726,0.00046504560831479413
10727,0.0066435948775179655
10728,0.6452952926757285
10729,0.00015277847715151424
10730,0.00012687437614884568
10731,0.00022663143517082513
10732,0.00010405888749613126
10733,0.0005474081762993887
10734,0.0027630847269242073
10735,0.00121056379887859
10736,0.00010332812512686485
10737,0.000564746216123395
10738,0.00040205671799007443
10739,0.0003120461001367174
10740,0.0003615462755750644
10741,0.0005880114331915314
