id,failure
26570,0.18925928642027462
26571,0.15915451404877332
26572,0.16631666385703298
26573,0.17091609427894558
26574,0.32373299079529844
26575,0.14842977318571712
26576,0.14316051569207716
26577,0.22303964279015628
26578,0.1203432988626926
26579,0.16166613953195028
26580,0.14165415119329133
26581,0.1933365590488125
26582,0.2181850734150457
26583,0.17246717327697603
26584,0.21099334117654028
26585,0.1792774923030138
26586,0.1660455957049981
26587,0.1946697147456836
26588,0.22125041164039938
26589,0.1680903897556668
26590,0.16910871426635227
26591,0.22455710080364183
26592,0.22517502390639232
26593,0.17425469655411646
26594,0.16717401360383763
26595,0.2289105693537647
26596,0.24685847864317478
26597,0.1649058203592666
26598,0.283818732746175
26599,0.2319409271882679
26600,0.1764277227390383
26601,0.23337467835472575
26602,0.2860815952142925
26603,0.22784190898947554
26604,0.14681671639594296
26605,0.1466660159388431
26606,0.12598898504321618
26607,0.17925375562016185
26608,0.13087674805578833
26609,0.23671191542274578
26610,0.16037545223404345
26611,0.23578781734180806
26612,0.10782631491827059
26613,0.20127639978432976
26614,0.16312113840353717
26615,0.18340396589000849
26616,0.2902655891973908
26617,0.14163302965072555
26618,0.3381608068517291
26619,0.15559006193252664
26620,0.17713303778305373
26621,0.16087679027112334
26622,0.17855751031645617
26623,0.2014742806343499
26624,0.17699121732443696
26625,0.2056233931819767
26626,0.13744994512672304
26627,0.339103754731892
26628,0.12039688775111217
26629,0.3963783047331452
26630,0.17735259685867855
26631,0.24261752269726594
26632,0.23889336932166416
26633,0.2582962939379156
26634,0.2217984636670165
26635,0.24720982117974952
26636,0.36755894514941867
26637,0.20383086042521498
26638,0.33612456289073656
26639,0.16015089660548076
26640,0.18518370020651537
26641,0.19853135758796683
26642,0.24018929368174627
26643,0.2355426149506544
26644,0.15532642295408625
26645,0.17191177771011784
26646,0.30786324593358816
26647,0.2359419442203946
26648,0.16116996083340865
26649,0.2064165320516971
26650,0.22289917345667973
26651,0.18306887248926548
26652,0.23833319353814617
26653,0.2217310645453082
26654,0.2662058979341682
26655,0.2845415641559323
26656,0.1577844745403805
26657,0.21418441147897893
26658,0.2256579633240502
26659,0.17015644052843878
26660,0.2065579075528322
26661,0.2380753477718155
26662,0.1535814825437116
26663,0.25816255864398013
26664,0.17163765780199208
26665,0.1610475868942087
26666,0.12685706210074274
26667,0.185369692420889
26668,0.234021624543516
26669,0.1394178292113625
26670,0.23877572695990448
26671,0.12883802567782787
26672,0.17995152467512296
26673,0.18157610554315362
26674,0.1486434677520206
26675,0.16667305600836127
26676,0.1369104187274246
26677,0.31380153210187317
26678,0.17509944991649828
26679,0.2043149963737627
26680,0.16378243187633956
26681,0.3037842805824496
26682,0.15194632763427493
26683,0.2927325484425346
26684,0.3107568493572647
26685,0.18130354028488535
26686,0.18136448235724562
26687,0.25373404459927235
26688,0.2313405299981748
26689,0.2173233319496839
26690,0.16240018403851914
26691,0.19842624702441236
26692,0.22691920697528783
26693,0.19011683786227612
26694,0.17600337088107817
26695,0.29851898865574344
26696,0.23759735068211058
26697,0.16194799133583632
26698,0.2599798968840764
26699,0.12263596425241237
26700,0.20059057546716114
26701,0.17696390528117334
26702,0.25558488968913434
26703,0.18317778048505046
26704,0.17375221591004367
26705,0.268351677940845
26706,0.21416164184999528
26707,0.21106479742063508
26708,0.21014220982238951
26709,0.1315890265595209
26710,0.25116854188953963
26711,0.20267267559519636
26712,0.23042215601958724
26713,0.3076743281233608
26714,0.3395448368973269
26715,0.222522772652144
26716,0.20465542139983287
26717,0.17942489015250368
26718,0.20754927796357173
26719,0.2044045938766726
26720,0.15833209916518204
26721,0.1239902885821611
26722,0.2826116013062576
26723,0.173823342529309
26724,0.20051376761959616
26725,0.185163833186893
26726,0.172962439350333
26727,0.1727622806675841
26728,0.17062097430411124
26729,0.19327609126780682
26730,0.21257764671316462
26731,0.27083550532805667
26732,0.1650538780036532
26733,0.19345139307904977
26734,0.20213127728409375
26735,0.2648846919724841
26736,0.16444028939830724
26737,0.16549779380264157
26738,0.1947079036212243
26739,0.42195452465156696
26740,0.18997461876847985
26741,0.3449537637621427
26742,0.31605552701150735
26743,0.25705557609947755
26744,0.21570284659797367
26745,0.2229080130233587
26746,0.2602557892312635
26747,0.22763326713757304
26748,0.12802648897101765
26749,0.246777157623719
26750,0.16402152953376162
26751,0.27349336369618
26752,0.28742716288912407
26753,0.16366142083717217
26754,0.20074728830249614
26755,0.13266084175452317
26756,0.15002933452873915
26757,0.24688504663728156
26758,0.26263987858089166
26759,0.22471612306629768
26760,0.3119174711937447
26761,0.15487800401080085
26762,0.13418126169657604
26763,0.2197501848712931
26764,0.1687082845078922
26765,0.20594400484078126
26766,0.1396611695896935
26767,0.16201575294653003
26768,0.2591482040837847
26769,0.14935000570555615
26770,0.28114904944508706
26771,0.2019404295416276
26772,0.1354121588010949
26773,0.19450894524463505
26774,0.30507801605890417
26775,0.15762842150993034
26776,0.12093392328283435
26777,0.17440977630397947
26778,0.22075452029718
26779,0.24475345180804972
26780,0.16527486382578122
26781,0.18659731577692104
26782,0.2510955171897344
26783,0.33168650840365327
26784,0.14326807935382233
26785,0.197960912273402
26786,0.12263993894107976
26787,0.13695550063426304
26788,0.2564146772379281
26789,0.26991861839544046
26790,0.17841108546209164
26791,0.24733194297641034
26792,0.29627769892297534
26793,0.24738978923967542
26794,0.18182137254488262
26795,0.2087622557371018
26796,0.2898853656481832
26797,0.19272001753517878
26798,0.1771958026469893
26799,0.23841446793147153
26800,0.2120226147438605
26801,0.24076021032763004
26802,0.28639529755224447
26803,0.1911987539135305
26804,0.2164262724309481
26805,0.2238649614934049
26806,0.25875843274898547
26807,0.22263278522198243
26808,0.2176674558427244
26809,0.2581776394595354
26810,0.19974401777486908
26811,0.1556359784919889
26812,0.19197707567706382
26813,0.21024428953016727
26814,0.2516454994012593
26815,0.1993613059724602
26816,0.2436502017490203
26817,0.2879458454036258
26818,0.12536413124991938
26819,0.18341793759208957
26820,0.1322989635418506
26821,0.14687929711180364
26822,0.24940068625871217
26823,0.15603913945328746
26824,0.22491793644993255
26825,0.24997828458831214
26826,0.12673800731104273
26827,0.1772848288073899
26828,0.3796248552054032
26829,0.13684450568633197
26830,0.20535573118267325
26831,0.13844106375631393
26832,0.21509019540417626
26833,0.31675057965399933
26834,0.3068409227621762
26835,0.18130482767039535
26836,0.2822027510748934
26837,0.2250942552906264
26838,0.14024173270642934
26839,0.27973269150851293
26840,0.18050807187450313
26841,0.20861841439628936
26842,0.324012181221806
26843,0.2694669312505984
26844,0.31091858375409775
26845,0.15907225386507884
26846,0.3381279337471137
26847,0.20037990043124654
26848,0.13866763653161712
26849,0.20921456836869431
26850,0.19510115455383512
26851,0.20486942893088747
26852,0.20830955932439438
26853,0.16429722177568148
26854,0.36635276715411264
26855,0.20650550283929284
26856,0.2932515018875768
26857,0.14388793898072694
26858,0.1844838503870863
26859,0.13374439284947132
26860,0.22286085660560967
26861,0.18500412797173207
26862,0.1761535280405819
26863,0.13477586038911635
26864,0.20475469909408622
26865,0.1287785242195908
26866,0.2579435102736002
26867,0.26879207647139347
26868,0.21563710100608183
26869,0.3278970742178069
26870,0.15517168930752248
26871,0.2664273085646941
26872,0.20062537487710935
26873,0.19735619277645627
26874,0.18881453122292685
26875,0.1142659400971114
26876,0.17328338555994774
26877,0.2166535121760112
26878,0.2897436678573255
26879,0.15607569421015036
26880,0.1681802895659889
26881,0.21175740468733154
26882,0.17028415769773336
26883,0.19024366347024302
26884,0.22682399128753433
26885,0.23183628327734995
26886,0.17997807913262331
26887,0.2436334942387256
26888,0.1332704386304324
26889,0.18792205401257805
26890,0.17250675175192312
26891,0.0975268930867298
26892,0.1908363217362747
26893,0.18013259377111132
26894,0.2752743733664989
26895,0.3199887615650156
26896,0.2708403154937832
26897,0.15729835073053147
26898,0.15211573447507437
26899,0.20006132716022118
26900,0.11677440977709726
26901,0.19701418109014515
26902,0.1797587424259725
26903,0.16875569860986905
26904,0.15808574481657267
26905,0.23672589687313011
26906,0.22591090242083028
26907,0.17807525680361044
26908,0.22301096333886145
26909,0.28254235417561413
26910,0.28179585735123763
26911,0.1767674706921453
26912,0.1219656761735561
26913,0.22612790108615521
26914,0.1313797509071388
26915,0.2062002290989956
26916,0.13092902591399241
26917,0.2557886472853234
26918,0.19422212632173982
26919,0.2428368736002516
26920,0.21653796013216703
26921,0.1402935379665077
26922,0.23280813342618442
26923,0.27713717586227526
26924,0.13397078938316576
26925,0.11297942396701244
26926,0.26534450360715395
26927,0.36001716783801985
26928,0.19110816713608392
26929,0.2537269973730637
26930,0.20467565909465416
26931,0.20719755341922208
26932,0.14344066262564695
26933,0.19546951634205406
26934,0.16533007630755953
26935,0.12575478186813063
26936,0.22204545466188583
26937,0.1688599622086853
26938,0.16810402142908912
26939,0.23579112459460425
26940,0.11589295413346938
26941,0.15635364739833119
26942,0.21379222166226347
26943,0.16304662321077976
26944,0.17346878861551235
26945,0.31258915641551255
26946,0.2986935110614349
26947,0.18582268740819072
26948,0.1379036086300937
26949,0.21158835535372
26950,0.22679372228511374
26951,0.17172967179347037
26952,0.24640597376767803
26953,0.22504320074906053
26954,0.3903782669739582
26955,0.14958067376257933
26956,0.16430926645336894
26957,0.20433040755098697
26958,0.1401987488020088
26959,0.23954512993825655
26960,0.1818417365164632
26961,0.20734582612566607
26962,0.18609567672544441
26963,0.2341255090486462
26964,0.13968526899832137
26965,0.1601595348340838
26966,0.25034685033032683
26967,0.24518564884774244
26968,0.14444944131040927
26969,0.2882644944471738
26970,0.3784571256966184
26971,0.26079854320083873
26972,0.1903234700771143
26973,0.17338312555040078
26974,0.2263260503754931
26975,0.1685019411879698
26976,0.17118703485808623
26977,0.29718096918485765
26978,0.28225844647268156
26979,0.1241641355703962
26980,0.22662270896357858
26981,0.13267768085435708
26982,0.22166126122055488
26983,0.2533899401651024
26984,0.15757081209632162
26985,0.16585932872916948
26986,0.2775865264638682
26987,0.25797597763114166
26988,0.19346480828274784
26989,0.16111121427469727
26990,0.23301238278419065
26991,0.23899347902401014
26992,0.17896958568018387
26993,0.32569987464299294
26994,0.23799909784869128
26995,0.18452903936831144
26996,0.16203478399088625
26997,0.22598486152499386
26998,0.28089556346924344
26999,0.18473163026630154
27000,0.33616036033499186
27001,0.1438903070801415
27002,0.22456457665296128
27003,0.19785804434627954
27004,0.203157682075181
27005,0.2818826793587312
27006,0.1737316007095392
27007,0.1941706141395835
27008,0.2925626964621616
27009,0.23820534471843047
27010,0.15336821845143261
27011,0.18528312749370823
27012,0.34092597088469206
27013,0.22895629592364586
27014,0.27859700685234046
27015,0.12987848699642737
27016,0.11720954625772027
27017,0.24685770180104452
27018,0.339985520299539
27019,0.2712790537719772
27020,0.27380517389134834
27021,0.21303776067902278
27022,0.1627689473576227
27023,0.26601259607398864
27024,0.16116941220458758
27025,0.39263329243039463
27026,0.16920871260212267
27027,0.17505296830044476
27028,0.1881139025291509
27029,0.22321505818177223
27030,0.3425113573354103
27031,0.15499525923185176
27032,0.17514087881806342
27033,0.18162498601642238
27034,0.12975354755407714
27035,0.27394065869438067
27036,0.24348412138054443
27037,0.1462351878434972
27038,0.33353364579891076
27039,0.18840247300271237
27040,0.16793755928086906
27041,0.31206893145800174
27042,0.22390919532410783
27043,0.12565967823175817
27044,0.22265416989819684
27045,0.1796902973076094
27046,0.08200294753721804
27047,0.18809309165797233
27048,0.1972209728698648
27049,0.15654007122614413
27050,0.22285810105982254
27051,0.27296958885932987
27052,0.24303240542643362
27053,0.16858999546613382
27054,0.16352312580843187
27055,0.2602930085308285
27056,0.1524337775560843
27057,0.20630170550815413
27058,0.21818613463032333
27059,0.1982811659659148
27060,0.21115084369005566
27061,0.19024889692749714
27062,0.22957600221242894
27063,0.1480174461599631
27064,0.17086453284219982
27065,0.12707347673626385
27066,0.1883735196757207
27067,0.32457542380952015
27068,0.23997393256772764
27069,0.10713603360694007
27070,0.28747655893027
27071,0.19580072610970364
27072,0.3355650925805821
27073,0.38305879017866434
27074,0.30801648077305616
27075,0.12984174215267785
27076,0.21735442454394013
27077,0.20335235504410507
27078,0.14391425570219177
27079,0.22484135335299493
27080,0.14044538812296742
27081,0.1815352207864282
27082,0.18708738954653567
27083,0.12548621856036046
27084,0.30362411641260123
27085,0.1934102048989434
27086,0.2372790578627207
27087,0.21825410356855982
27088,0.32040122767265944
27089,0.11877000176697444
27090,0.1548786439874222
27091,0.17059143945743968
27092,0.1305010760210811
27093,0.1884391093903793
27094,0.20729028213277384
27095,0.24843021817497343
27096,0.18003368032546677
27097,0.22715344927045736
27098,0.15777010479904321
27099,0.296284761249925
27100,0.1268879128850994
27101,0.16238844672567285
27102,0.18493731590739704
27103,0.1428458519139799
27104,0.22132623272317997
27105,0.190644916032152
27106,0.3308574773504302
27107,0.1751724130578675
27108,0.24640066330788393
27109,0.1391380624537984
27110,0.29945461940086104
27111,0.23714005154775622
27112,0.188616861576779
27113,0.17249171250879855
27114,0.23547383419441867
27115,0.2455217495837518
27116,0.2749917030336574
27117,0.13429484154413912
27118,0.13199808158469037
27119,0.1962964002403305
27120,0.24110818138063886
27121,0.14291671823356433
27122,0.31531629459795935
27123,0.23434236662882388
27124,0.3669265538894428
27125,0.11866605121218361
27126,0.21060188971634408
27127,0.3318823320871892
27128,0.22332654158504198
27129,0.27963199634943836
27130,0.17286221864176968
27131,0.14047890789027878
27132,0.1399314425385922
27133,0.22270906732301354
27134,0.2621488514290296
27135,0.3415947076091049
27136,0.19832048705742505
27137,0.15684148787017288
27138,0.29228313484812674
27139,0.27545896183499163
27140,0.15707865115729944
27141,0.2807048580753994
27142,0.33019044959834837
27143,0.19637298824779054
27144,0.18107399228871748
27145,0.13572710999149729
27146,0.13960144250288226
27147,0.165374527819226
27148,0.18551206250415425
27149,0.2403594284857113
27150,0.14943002195384902
27151,0.14528348001045244
27152,0.23594589691085271
27153,0.2238224057177758
27154,0.16786133526198685
27155,0.3548871478339175
27156,0.17520163739498948
27157,0.23388423025686797
27158,0.1962938728371186
27159,0.17135930708728525
27160,0.16470965922422942
27161,0.12576312397253592
27162,0.18654205523237766
27163,0.2216594113407152
27164,0.1890074729630945
27165,0.14755835747215987
27166,0.21269529372738835
